cdid,hy,p_id,city_d,model_variant,year,firm_name_unique,sales,nameplate,displacement,power,weight,msrp,AT,sub_brand,suv,mpv,ev,country,petrol,length,cost_unit,width,height,range,population,quota_cost,quota_d,subsidy_local_net,s_c,import,size,ln_size,ln_length,ln_width,ln_height,ln_cost_unit,ln_power,ln_weight,prod_id,category,mkt_share,ln_p_net,mktn,firm_d,boc,euro,usa,korea,japan,brand_d,blp_firm_num,blp_mkt_num,blp_firm_power,blp_mkt_power,blp_firm_weight,blp_mkt_weight,blp_firm_length,blp_mkt_length,blp_firm_width,blp_mkt_width,blp_firm_height,blp_mkt_height,blp_firm_cost_unit,blp_mkt_cost_unit,blp_firm_size,blp_mkt_size,iv_mkt_length,iv_mkt_power,iv_mkt_cost_unit,iv_mkt_width,iv_mkt_weight,iv_mkt_height,iv_mkt_size,iv_mkt_msrp_hat,iv_local_length,iv_local_power,iv_local_cost_unit,iv_local_width,iv_local_weight,iv_local_height,iv_local_size,iv_local_msrp_hat,kw_100km,fuel_consumption,hhinc_mu,hhinc_sigma,hhinc_sigma_prov,odds,local_brand,etc,tesla,iv_cost,ln_c_w,survey_income,trprice,steel_hy,unwanted
1,1,1,1,2019,2016,上汽通用汽车有限公司,447,凯越,1.485,80,1.21,10.59,0,上汽通用,0,0,0,USA,1,4515,35.70716,1725,1445,0,1450,82900.85,1,0,0,0,7.788375,2.052632,8.41516,7.452982,7.275865,3.575351,4.382027,0.1906204,183,1,3.08e-05,2.938108,13,9,10,0,1,0,0,12,4.077538,6.759255,8.867287,11.52623,4.461034,7.128518,12.52603,15.18615,11.58077,14.26077,11.41146,14.12488,7.761015,10.4423,6.215264,8.873949,18.12906,14.68614,11.19278,16.06387,4.869847,17.24283,6.535955,11.23115,14.68213,10.13086,7.626999,10.95606,0.4651814,13.07339,2.400974,6.721073,0,6.6,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,1.198704,0,21398.9,9.220646,3054.4,0
1,1,1,1,2261,2016,上汽通用汽车有限公司,1259,英朗,1.485,81,1.225,10.99,0,上汽通用,0,0,0,USA,1,4587,32.32731,1798,1463,0,1450,84015.55,1,0,0,0,8.247426,2.109901,8.430982,7.49443,7.288244,3.475912,4.394449,0.2029408,191,1,8.68e-05,2.964838,17,9,10,0,1,0,0,12,4.077538,6.759255,8.867146,11.52623,4.460861,7.128518,12.52577,15.18615,11.58009,14.26077,11.41126,14.12488,7.762454,10.4423,6.214346,8.873949,18.08556,14.66005,11.56955,15.09691,4.815777,17.10687,6.165738,11.19435,14.57267,10.11866,7.206886,11.51356,0.5227515,12.63227,2.439011,6.673168,0,5.6,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,1.234055,0,19484.4,9.410144,3054.4,0
1,1,1,1,1930,2016,上汽通用汽车有限公司,12,CT6,1.998,198,1.655,43.99,1,上汽通用,0,0,0,USA,1,5179,42.74039,1879,1492,0,1450,84670.75,1,0,0,0,9.731341,2.275352,8.552367,7.538495,7.307873,3.755145,5.288267,0.503801,192,1,8.28e-07,3.959995,2,9,10,0,1,0,0,12,4.077538,6.759255,8.850517,11.52623,4.455881,7.128518,12.52361,15.18615,11.57933,14.26077,11.41094,14.12488,7.758014,10.4423,6.211373,8.873949,19.78096,15.79313,11.12181,15.89683,4.548193,16.89588,7.745954,11.49545,12.24973,8.416046,7.180687,11.15088,0.35798,12.70059,1.315147,5.857899,0,7.9,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,2.534842,0,0,36.01348,3054.4,0
1,1,1,1,2084,2016,上汽通用汽车有限公司,115,威朗,1.49,119,1.345,19.99,0,上汽通用,0,0,0,USA,1,4718,33.69401,1802,1471,0,1450,83541.02,1,0,0,0,8.501836,2.140282,8.45914,7.496653,7.293698,3.51732,4.779123,0.296394,197,1,7.93e-06,3.344419,5,9,10,0,1,0,0,12,4.077538,6.759255,8.861775,11.52623,4.459474,7.128518,12.52529,15.18615,11.58005,14.26077,11.41117,14.12488,7.761872,10.4423,6.213838,8.873949,18.30455,14.06873,11.40736,15.08241,4.416038,17.04717,6.247892,10.76965,14.7186,10.33228,7.56205,11.55842,0.581687,12.58402,2.517991,7.352562,0,6.2,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,1.231482,0,0,17.14146,3054.4,0
1,1,1,1,2452,2016,上海汽车集团股份有限公司乘用车分公司,13,MG3,1.498,80,1.185,7.66,0,上海汽车,0,0,0,China,1,4018,32.16896,1728,1517,0,1450,83506.69,1,0,0,0,6.943104,1.937749,8.298539,7.45472,7.32449,3.471002,4.382027,0.1697428,213,1,8.97e-07,2.773255,3,10,1,0,0,0,0,14,3.178054,6.799056,7.822845,11.57062,3.537911,7.16953,11.5919,15.22785,10.6772,14.30075,10.5239,14.1631,6.823869,10.48321,5.277887,8.915789,19.65726,14.68614,11.58871,16.01794,4.960095,16.73552,7.624677,11.25272,12.35858,10.13086,7.204027,10.64416,0.4886831,13.41861,0.6525034,6.74279,0,6,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,1.250354,0,0,6.59648,3054.4,0
1,1,1,1,2605,2016,上海汽车集团股份有限公司乘用车分公司,73,锐腾,1.995,162,1.642,17.97,0,上海汽车,1,0,0,China,1,4500,44.90446,1855,1675,0,1450,83580.81,1,0,0,0,8.3475,2.121962,8.411833,7.52564,7.423568,3.804537,5.087596,0.495915,217,2,5.03e-06,3.270636,8,10,1,0,0,0,0,14,3.178054,6.799056,7.789454,11.57062,3.524535,7.16953,11.58744,15.22785,10.67427,14.30075,10.51965,14.1631,6.809922,10.48321,5.270694,8.915789,18.15294,14.9673,11.33302,15.5219,4.506332,16.97201,6.17099,10.95017,14.56898,9.181118,7.162187,11.30777,0.4270335,12.55985,2.509859,6.43504,0,8.3,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,2.492791,0,0,16.62944,3054.4,0
1,1,1,1,2450,2016,上海汽车集团股份有限公司乘用车分公司,43,MG3,1.343,68,1.16,7.67,1,上海汽车,0,0,0,China,1,4018,30.16068,1728,1517,0,1450,84055.24,1,0,0,0,6.943104,1.937749,8.298539,7.45472,7.32449,3.406539,4.219508,0.14842,220,1,2.97e-06,2.777298,9,10,1,0,0,0,0,14,3.178054,6.799056,7.82764,11.57062,3.538638,7.16953,11.5919,15.22785,10.6772,14.30075,10.5239,14.1631,6.826051,10.48321,5.277887,8.915789,19.65726,14.99818,11.83246,16.01794,5.049913,16.73552,7.624677,11.31399,12.35858,10.25742,7.115765,10.64416,0.4446249,13.41861,0.6525034,6.872409,0,5.6,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,0.8810031,0,0,7.240656,3054.4,0
1,1,1,1,2342,2016,上海汽车集团股份有限公司乘用车分公司,27,950,1.998,113,1.705,18.89,1,上海汽车,0,0,0,China,1,4996,48.69159,1857,1502,0,1450,83667.37,1,0,0,0,9.277572,2.2276,8.516393,7.526718,7.314553,3.885506,4.727388,0.5335651,229,1,1.86e-06,3.305301,2,10,1,0,0,0,0,14,3.178054,6.799056,7.809541,11.57062,3.522677,7.16953,11.58282,15.22785,10.67422,14.30075,10.52431,14.1631,6.805737,10.48321,5.265902,8.915789,19.23515,14.06548,11.7838,15.55234,4.719531,16.82835,7.201368,10.76401,13.59052,10.42646,6.465494,11.06374,0.1208937,13.10144,1.802276,6.741528,0,9,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,2.503022,0,0,16.24671,3054.4,0
1,1,1,1,2455,2016,上海汽车集团股份有限公司乘用车分公司,137,MG3,1.498,80,1.19,9.77,1,上海汽车,0,0,0,China,1,4018,32.06366,1728,1517,0,1450,83308.01,1,0,0,0,6.943104,1.937749,8.298539,7.45472,7.32449,3.467723,4.382027,0.1739533,230,1,9.45e-06,2.895956,4,10,1,0,0,0,0,14,3.178054,6.799056,7.822845,11.57062,3.537766,7.16953,11.5919,15.22785,10.6772,14.30075,10.5239,14.1631,6.823984,10.48321,5.277887,8.915789,19.65726,14.68614,11.60147,16.01794,4.94206,16.73552,7.624677,11.17202,12.35858,10.13086,7.197752,10.64416,0.5136101,13.41861,0.6525034,6.677205,0,5.9,3.831551,-0.6724391,0.5049828,0.04333709,1,0,0,1.244053,0,0,8.435484,3054.4,0
1,1,1,1,2700,2016,东南(福建)汽车工业有限公司,142,V5菱致,1.499,88,1.21,8.28,0,东南汽车,0,0,0,China,1,4570,31.23784,1770,1475,0,1450,83509.3,1,0,0,0,8.0889,2.090493,8.427268,7.478735,7.296413,3.44163,4.477337,0.1906204,238,1,9.79e-06,2.811264,7,12,1,0,0,0,0,15,1.791759,6.818924,6.493754,11.58772,2.107786,7.18945,10.21005,15.24727,9.285448,14.32058,9.136155,14.18265,5.482947,10.50207,3.888388,8.935197,18.08461,14.48102,11.70189,15.37358,4.869847,17.01764,6.230663,11.15362,14.51145,10.29056,7.034491,11.34999,0.4651814,12.51822,2.616793,6.646957,0,5.8,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.252932,0,0,7.101287,3054.4,0
1,1,1,1,2975,2016,东风悦达起亚汽车有限公司,121,福瑞迪,1.591,90.4,1.165,9.88,0,东风悦达起亚,0,0,0,Korea,1,4560,36.9455,1775,1460,0,1450,83589.87,1,0,0,0,8.094,2.091123,8.425077,7.481556,7.286192,3.609444,4.504244,0.1527211,244,1,8.34e-06,2.903561,10,14,7,0,0,1,0,17,3.135494,6.80017,7.790241,11.57127,3.443618,7.171925,11.54935,15.22882,10.63188,14.3019,10.47065,14.1645,6.788008,10.48398,5.230847,8.916842,18.08735,14.42226,11.08893,15.30704,5.032012,17.12942,6.227286,11.21358,14.60113,10.38106,7.572438,11.36168,0.5065712,12.59158,2.621427,6.715754,0,6.4,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.48504,0,17499.5,8.470434,3054.4,0
1,1,1,1,2905,2016,东风悦达起亚汽车有限公司,717,KX3,1.591,91.6,1.325,13.18,1,东风悦达起亚,1,0,0,Korea,1,4270,40.2112,1780,1630,0,1450,83609.9,1,0,0,0,7.6006,2.028227,8.359369,7.484369,7.396335,3.694146,4.517431,0.2814125,258,2,4.94e-05,3.069958,7,14,7,0,0,1,0,17,3.135494,6.80017,7.789744,11.57127,3.438493,7.171925,11.55215,15.22882,10.63176,14.3019,10.46581,14.1645,6.78432,10.48398,5.233483,8.916842,18.8496,14.39366,10.99272,15.24629,4.475003,16.68482,6.783501,10.91445,13.64644,10.50043,7.4667,11.42664,0.652535,12.59754,1.989403,7.225362,0,7.5,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.485676,0,0,12.27753,3054.4,0
1,1,1,1,2883,2016,东风悦达起亚汽车有限公司,349,K5,1.591,132.4,1.541,16.98,0,东风悦达起亚,0,0,0,Korea,1,4855,36.24818,1860,1475,0,1450,83672.24,1,0,0,0,9.0303,2.200586,8.487764,7.528332,7.296413,3.590389,4.885828,0.4324315,261,1,2.41e-05,3.232669,17,14,7,0,0,1,0,17,3.135494,6.80017,7.772711,11.57127,3.431533,7.171925,11.5465,15.22882,10.62983,14.3019,10.47022,14.1645,6.788794,10.48398,5.225827,8.916842,18.75365,14.23765,11.14396,15.59855,4.256858,17.01764,6.871121,10.6784,13.60542,9.999929,7.521397,11.21494,0.4893785,12.51822,1.955001,6.855868,0,6.7,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.487653,0,0,14.59468,3054.4,0
1,1,1,1,2862,2016,东风悦达起亚汽车有限公司,141,K3,1.591,93.8,1.26,11.28,1,东风悦达起亚,0,0,0,Korea,1,4600,37.57004,1780,1445,0,1450,82838.87,1,0,0,0,8.188,2.10267,8.433811,7.484369,7.275865,3.626207,4.541165,0.2311117,262,1,9.72e-06,2.973685,17,14,7,0,0,1,0,17,3.135494,6.80017,7.788833,11.57127,3.440578,7.171925,11.54897,15.22882,10.63176,14.3019,10.47107,14.1645,6.787303,10.48398,5.230344,8.916842,18.09106,14.34287,11.0485,15.24629,4.691101,17.24283,6.179947,10.97721,14.43597,10.87941,7.630449,11.42664,0.4365632,13.07339,2.599439,7.059387,0,6.7,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.461223,0,0,9.693125,3054.4,0
1,1,1,1,3083,2016,东风本田汽车有限公司,80,哥瑞,1.498,96,1.099,8.98,1,东风本田,0,0,0,Japan,1,4495,31.17276,1705,1477,0,1450,83874.6,1,0,0,0,7.663975,2.036531,8.410721,7.44132,7.297768,3.439545,4.564348,0.0944007,276,1,5.52e-06,2.854598,17,15,6,0,0,0,1,19,2.890372,6.805723,7.653495,11.57413,3.241185,7.17637,11.32831,15.23383,10.38316,14.30754,10.23088,14.16978,6.513642,10.49008,5.006355,8.921928,18.16191,14.29463,11.70981,16.35789,5.264264,17.00298,6.698129,11.17607,14.61767,10.92562,6.923517,10.34023,-0.0621297,12.54673,2.039624,6.681247,0,5.4,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.262022,0,0,7.698512,3054.4,0
1,1,1,1,3066,2016,东风本田汽车有限公司,1083,XR-V,1.799,100,1.295,14.98,1,东风本田,1,0,0,Japan,1,4270,35.38586,1772,1605,0,1450,83829.05,1,0,0,0,7.56644,2.023723,8.359369,7.479864,7.380879,3.566312,4.60517,0.2585107,278,2,7.47e-05,3.15115,17,15,6,0,0,0,1,19,2.890372,6.805723,7.651596,11.57413,3.233489,7.17637,11.33101,15.23383,10.38109,14.30754,10.22626,14.16978,6.507374,10.49008,5.007008,8.921928,18.8496,14.21516,11.22393,15.34636,4.571092,16.58186,6.829823,10.87769,13.64644,10.55783,7.6322,11.2656,0.4304738,12.17092,2.000791,7.258413,0,6.6,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,2.011616,0,0,14.43418,3054.4,0
1,1,1,1,3151,2016,东风本田汽车有限公司,409,艾力绅,2.356,137,1.86,24.98,1,东风本田,0,0,0,Japan,1,4940,42.61676,1845,1710,0,1450,84243.85,1,0,0,0,9.1143,2.209845,8.50512,7.520235,7.444249,3.752248,4.919981,0.6205765,281,1,2.82e-05,3.508687,6,15,6,0,0,0,1,19,2.890372,6.805723,7.633853,11.57413,3.210965,7.17637,11.32294,15.23383,10.37882,14.30754,10.22245,14.16978,6.496524,10.49008,4.996598,8.921928,19.04853,14.33379,11.11199,15.37632,5.271348,17.23328,6.984868,11.33751,14.03436,9.83177,7.26687,11.3885,-0.558653,12.35945,2.165832,6.044466,0,7.6,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,3.414565,0,60000,25.32049,3054.4,0
1,1,1,1,3150,2016,东风本田汽车有限公司,118,艾力绅,2.354,133,1.936,33.58,1,东风本田,0,0,0,Japan,1,4935,54.2637,1845,1805,0,1450,83775.32,1,0,0,0,9.105075,2.208832,8.504107,7.520235,7.498316,3.993855,4.890349,0.660624,283,1,8.14e-06,3.736658,9,15,6,0,0,0,1,19,2.890372,6.805723,7.635787,11.57413,3.207896,7.17637,11.323,15.23383,10.37882,14.30754,10.21899,14.16978,6.478796,10.49008,4.99666,8.921928,19.0315,14.24936,12.41632,15.37632,5.523617,17.91576,6.972424,11.39461,14.03498,10.03022,5.853119,11.3885,-0.8315383,11.46607,2.17341,5.957389,0,9.4,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,3.394716,0,60000,28.85781,3054.4,0
1,1,1,1,3209,2016,东风柳州汽车有限公司,252,景逸SUV,1.499,88,1.35,6.69,0,东风汽车,1,0,0,China,1,4382,36.95472,1835,1705,0,1450,83056.76,1,0,0,0,8.04097,2.08455,8.385261,7.5148,7.44132,3.609693,4.477337,0.3001046,294,2,1.74e-05,2.707762,14,16,1,0,0,0,0,20,2.772589,6.807935,7.317213,11.57985,3.169476,7.17753,11.21857,15.23595,10.26653,14.30963,10.2464,14.16932,6.483979,10.49047,4.897316,8.923935,18.46434,14.48102,11.08827,15.24858,4.40208,17.19542,6.266095,10.98328,14.39311,10.29056,7.57339,11.53842,0.7059045,12.33967,2.642913,7.058272,0,6.8,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.238581,0,0,6.196729,3054.4,0
1,1,1,1,3210,2016,东风柳州汽车有限公司,201,景逸SUV,1.499,88,1.35,6.69,1,东风汽车,1,0,0,China,1,4382,36.7892,1835,1705,0,1450,83860.39,1,0,0,0,8.04097,2.08455,8.385261,7.5148,7.44132,3.605204,4.477337,0.3001046,298,2,1.39e-05,2.713107,15,16,1,0,0,0,0,20,2.772589,6.807935,7.317213,11.57985,3.169476,7.17753,11.21857,15.23595,10.26653,14.30963,10.2464,14.16932,6.484232,10.49047,4.897316,8.923935,18.46434,14.48102,11.10041,15.24858,4.40208,17.19542,6.266095,10.90312,14.39311,10.29056,7.576667,11.53842,0.7059045,12.33967,2.642913,7.216578,0,6.8,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.264067,0,0,6.187646,3054.4,0
1,1,1,1,3211,2016,东风柳州汽车有限公司,10,景逸SUV,1.59,90,1.37,7.99,0,东风汽车,1,0,0,China,1,4347,35.38586,1835,1739,0,1450,83202.4,1,0,0,0,7.976745,2.07653,8.377241,7.5148,7.461065,3.566312,4.49981,0.3148108,299,2,6.9e-07,2.791793,11,16,1,0,0,0,0,20,2.772589,6.807935,7.315884,11.57985,3.168635,7.17753,11.21904,15.23595,10.26653,14.30963,10.2452,14.16932,6.486373,10.49047,4.897796,8.923935,18.58148,14.43192,11.22393,15.24858,4.349881,17.45147,6.323073,10.93634,14.04437,10.36687,7.6322,11.53842,0.7653204,12.58589,2.680183,7.216953,0,6.6,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.470257,0,0,7.398082,3054.4,0
1,1,1,1,3201,2016,东风柳州汽车有限公司,32,景逸S50,1.499,88,1.25,6.99,0,东风汽车,0,0,0,China,1,4630,34.84971,1790,1526,0,1450,82702.47,1,0,0,0,8.2877,2.114773,8.440312,7.489971,7.330405,3.551045,4.477337,0.2231435,301,1,2.21e-06,2.725251,8,16,1,0,0,0,0,20,2.772589,6.807935,7.317213,11.57985,3.173669,7.17753,11.21523,15.23595,10.2681,14.30963,10.25274,14.16932,6.48719,10.49047,4.895472,8.923935,18.11901,14.48102,11.27895,15.14775,4.726398,16.68616,6.163423,11.10981,14.4336,10.29056,7.552518,11.63702,0.5074836,13.41033,2.420277,6.765638,0,6.5,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.227345,0,0,6.010767,3054.4,0
1,1,1,1,3564,2016,东风汽车有限公司东风日产乘用车公司,101,蓝鸟,1.598,93,1.26,14.39,1,东风日产,0,0,0,Japan,1,4683,28.67393,1780,1465,0,1450,83868.59,1,0,0,0,8.33574,2.120552,8.451694,7.484369,7.28961,3.355989,4.532599,0.2311117,306,1,6.97e-06,3.125745,15,17,6,0,0,0,1,18,3.610918,6.784457,8.203852,11.5595,3.864071,7.15921,12.02968,15.21311,11.08811,14.28706,10.964,14.14851,7.208746,10.47115,5.692924,8.901974,18.21506,14.36107,12.00911,15.24629,4.691101,17.09188,6.16847,10.956,14.55039,10.87323,6.85532,11.42664,0.4365632,12.56913,2.480657,7.156782,0,5.3,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.511346,0,0,12.32792,3054.4,0
1,1,1,1,3382,2016,东风汽车有限公司东风日产乘用车公司,35,D50,1.598,86,1.107,6.98,0,东风日产,0,0,0,China,1,4480,31.77643,1695,1535,0,1450,83313.66,1,0,0,0,7.5936,2.027306,8.407378,7.435438,7.336286,3.458725,4.454347,0.1016537,313,1,2.41e-06,2.728595,11,17,1,0,0,0,0,18,3.610918,6.784457,8.205765,11.5595,3.867277,7.15921,12.03089,15.21311,11.08941,14.28706,10.96279,14.14851,7.206447,10.47115,5.695422,8.901974,18.19166,14.53125,11.63636,16.49595,5.236661,16.64268,6.792983,11.31082,14.40405,10.19117,7.074753,9.690727,0.0072229,13.33607,1.940165,6.864014,0,5.9,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.493747,0,0,6.035471,3054.4,0
1,1,1,1,3444,2016,东风汽车有限公司东风日产乘用车公司,49,T70,1.997,106,1.406,10.98,1,东风日产,1,0,0,China,1,4542,45.02732,1786,1642,0,1450,83338.25,1,0,0,0,8.112012,2.093346,8.421123,7.487734,7.40367,3.80727,4.663439,0.3407488,315,2,3.38e-06,2.960821,16,17,1,0,0,0,0,18,3.610918,6.784457,8.200288,11.5595,3.861003,7.15921,12.03052,15.21311,11.08802,14.28706,10.96093,14.14851,7.196569,10.47115,5.693677,8.901974,18.09838,14.12213,11.34668,15.183,4.273372,16.75157,6.215995,10.73753,14.6355,10.5421,7.155831,11.38465,0.7149972,12.63085,2.661811,7.243639,0,7.8,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,2.490089,0,0,10.16605,3054.4,0
1,1,1,1,3645,2016,东风汽车有限公司东风日产乘用车公司,51,骊威,1.598,91,1.123,8.58,0,东风日产,0,0,0,Japan,1,4249,36.36823,1695,1577,0,1450,83153.41,1,0,0,0,7.202055,1.974366,8.354439,7.435438,7.36328,3.593695,4.510859,0.1160037,316,1,3.52e-06,2.827038,10,17,6,0,0,0,1,18,3.610918,6.784457,8.204398,11.5595,3.866942,7.15921,12.03227,15.21311,11.08941,14.28706,10.96206,14.14851,7.203035,10.47115,5.696737,8.901974,18.92274,14.40789,11.13381,16.49595,5.180955,16.54134,7.312485,11.2641,13.58413,10.52939,7.495261,9.690727,0.1543413,12.48201,1.621054,6.795034,0,6.3,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.488665,0,0,7.436722,3054.4,0
1,1,1,1,3601,2016,东风汽车有限公司东风日产乘用车公司,35,轩逸,1.598,93,1.255,14.68,1,东风日产,0,0,0,Japan,1,4631,29.15884,1760,1503,0,1450,84608.35,1,0,0,0,8.15056,2.098087,8.440528,7.473069,7.315218,3.372758,4.532599,0.2271356,320,1,2.41e-06,3.141599,12,17,6,0,0,0,1,18,3.610918,6.784457,8.203852,11.5595,3.864176,7.15921,12.02999,15.21311,11.08842,14.28706,10.96334,14.14851,7.208387,10.47115,5.693548,8.901974,18.1203,14.36107,11.95211,15.51889,4.708708,16.82182,6.195296,10.96433,14.43899,10.87323,6.831176,11.21714,0.4267594,13.13152,2.603823,7.121541,0,5.2,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.534806,0,13956.7,12.54716,3054.4,0
1,1,1,1,3557,2016,东风汽车有限公司东风日产乘用车公司,122,蓝鸟,1.598,93,1.228,12.39,1,东风日产,0,0,0,Japan,1,4683,30.29699,1780,1465,0,1450,83783.97,1,0,0,0,8.33574,2.120552,8.451694,7.484369,7.28961,3.411048,4.532599,0.2053868,339,1,8.41e-06,3.033432,17,17,6,0,0,0,1,18,3.610918,6.784457,8.203852,11.5595,3.864743,7.15921,12.02968,15.21311,11.08811,14.28706,10.964,14.14851,7.207544,10.47115,5.692924,8.901974,18.21506,14.36107,11.81602,15.24629,4.80499,17.09188,6.16847,11.00691,14.55039,10.87323,7.107314,11.42664,0.5960365,12.56913,2.480657,7.002003,0,5.6,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,1.508662,0,0,10.61955,3054.4,0
1,1,1,1,3883,2016,东风裕隆汽车有限公司,400,优6SUV,1.798,132,1.5,12.88,1,东风裕隆,1,0,0,China,1,4625,42.93269,1825,1600,0,1450,83560.69,1,0,0,0,8.440625,2.133056,8.439232,7.509335,7.377759,3.759634,4.882802,0.4054651,352,2,2.76e-05,3.055701,17,20,1,0,0,0,0,22,1.386294,6.821107,6.338594,11.5882,1.952318,7.190125,9.862561,15.24916,8.920923,14.32253,8.820404,14.18431,5.222181,10.50326,3.581924,8.936847,18.11292,14.22999,11.13766,15.14935,4.213145,16.56834,6.208094,10.68419,14.41236,9.971256,7.240245,11.74592,0.567754,12.29361,2.533215,6.910796,0,7.9,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,2.00061,0,0,11.91044,3054.4,0
1,1,1,1,44,2016,丰田汽车_import,138,ES,2.5,135,1.595,36.8,1,雷克萨斯_import,0,0,0,Japan,0,4915,42.5481,1820,1450,0,1450,83500.74,1,0,0,1,8.9453,2.191128,8.500047,7.506592,7.279319,3.750635,4.905275,0.4668737,361,1,9.52e-06,3.809992,10,22,6,0,0,0,1,118,1.94591,6.817831,7.018402,11.58305,2.475446,7.186396,10.40426,15.2458,9.462654,14.31928,9.287301,14.18162,5.745763,10.49977,4.106164,8.933518,18.96284,14.29029,11.10666,15.11388,4.370184,17.20496,6.755878,10.79783,13.97949,10.10442,7.283825,11.54259,0.2597733,12.95621,2.006024,6.699531,0,7.9,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,3.750299,0,0,30.43272,3054.4,0
1,1,1,1,56,2016,丰田汽车_import,973,NX,2,110,1.635,32.8,1,雷克萨斯_import,1,0,0,Japan,0,4630,37.49817,1845,1645,0,1450,83876.12,1,0,0,1,8.54235,2.145036,8.440312,7.520235,7.405496,3.624292,4.70048,0.4916428,362,2,6.71e-05,3.718138,17,22,6,0,0,0,1,118,1.94591,6.817831,7.040536,11.58305,2.472075,7.186396,10.41286,15.2458,9.46071,14.31928,9.269081,14.18162,5.761775,10.49977,4.112779,8.933518,18.11901,14.08213,11.05268,15.37632,4.484428,16.76964,6.280173,10.70297,14.4336,10.33196,7.61925,11.3885,0.2999261,12.56488,2.595549,6.796741,0,6.9,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,2.514632,0,0,30.32014,3054.4,0
1,1,1,1,50,2016,丰田汽车_import,142,IS,2,180,1.65,36.9,1,雷克萨斯_import,0,0,0,Japan,0,4665,39.67198,1810,1430,0,1450,83878.37,1,0,0,1,8.44365,2.133415,8.447844,7.501082,7.265429,3.680645,5.192957,0.5007753,363,1,9.79e-06,3.813039,7,22,6,0,0,0,1,118,1.94591,6.817831,6.977282,11.58305,2.470808,7.186396,10.41181,15.2458,9.463431,14.31928,9.289151,14.18162,5.754914,10.49977,4.114392,8.933518,18.17644,15.40696,10.98771,15.07686,4.531922,17.35617,6.209788,11.33563,14.39422,8.182839,7.50471,11.77083,0.3931098,13.37341,2.520842,6.064066,0,7.3,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,2.514703,0,0,30.43112,3054.4,0
1,1,1,1,62,2016,丰田汽车_import,350,RX,2,175,1.945,39,1,雷克萨斯_import,1,0,0,Japan,0,4890,48.22424,1895,1690,0,1450,83794.99,1,0,0,1,9.26655,2.226411,8.494947,7.546974,7.432484,3.875862,5.164786,0.665262,364,2,2.41e-05,3.85819,16,22,6,0,0,0,1,118,1.94591,6.817831,6.981935,11.58305,2.445559,7.186396,10.40502,15.2458,9.45681,14.31928,9.264829,14.18162,5.727454,10.49977,4.100858,8.933518,18.87608,15.28996,11.72708,16.14244,5.552281,17.08245,7.187029,11.95342,13.86138,8.647871,6.741386,10.56269,-0.7815676,12.45669,1.858797,5.537352,0,8.6,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,2.512059,0,0,36.047,3054.4,0
1,1,1,1,40,2016,丰田汽车_import,775,ES,2,123,1.6,31.8,1,雷克萨斯_import,0,0,0,Japan,0,4915,37.49817,1820,1450,0,1450,83652.57,1,0,0,1,8.9453,2.191128,8.500047,7.506592,7.279319,3.624292,4.812184,0.4700036,365,1,5.34e-05,3.693002,17,22,6,0,0,0,1,118,1.94591,6.817831,7.029088,11.58305,2.475025,7.186396,10.40426,15.2458,9.462654,14.31928,9.287301,14.18162,5.761775,10.49977,4.106164,8.933518,18.96284,14.09767,11.05268,15.11388,4.383287,17.20496,6.755878,10.74132,13.97949,10.34613,7.61925,11.54259,0.3082785,12.95621,2.006024,6.808108,0,6.9,3.831551,-0.6724391,0.5049828,0.04333709,0,0,0,2.507542,0,0,26.26921,3054.4,0
